"location_id","retailer","domain_name","banner","polaris_banner_name","operating_status","address","city","state","zip_code","country","timezone","local_page","distance_miles","pickup_available","dug_available","delivery_available","non_migrated_store","first_found_from_zip"
"2032","Safeway","Safeway","","safeway","ACTIVE","10773 N Scottsdale Rd","Scottsdale","AZ","85254","US","America/Phoenix","https://local.safeway.com/safeway/az/scottsdale/10773-n-scottsdale-rd.html","5.92","True","True","True","False","85251"
"1549","Safeway","Safeway","","safeway","ACTIVE","14696 N Frank Lloyd Wright Blvd","Scottsdale","AZ","85260","US","America/Phoenix","https://local.safeway.com/safeway/az/scottsdale/14696-n-frank-lloyd-wright-blvd.html","8.79","True","True","True","False","85251"
"1663","Safeway","Safeway","","safeway","ACTIVE","20901 N Pima Rd","Scottsdale","AZ","85255","US","America/Phoenix","https://local.safeway.com/safeway/az/scottsdale/20901-n-pima-rd.html","10.49","True","True","True","False","85250"
"1253","Safeway","Safeway","","safeway","ACTIVE","23565 N Scottsdale Rd","Scottsdale","AZ","85255","US","America/Phoenix","https://local.safeway.com/safeway/az/scottsdale/23565-n-scottsdale-rd.html","115.23","True","True","True","False","86001"
"1849","Safeway","Safeway","","safeway","ACTIVE","32551 N Scottsdale Rd","Scottsdale","AZ","85266","US","America/Phoenix","https://local.safeway.com/safeway/az/scottsdale/32551-n-scottsdale-rd.html","109.64","True","True","True","False","86001"
"1750","Safeway","Safeway","","safeway","ACTIVE","6501 E Greenway Pkwy Bldg 4","Scottsdale","AZ","85254","US","America/Phoenix","https://local.safeway.com/safeway/az/scottsdale/6501-e-greenway-pkwy-bldg-4.html","8.74","True","True","True","False","85251"
"1491","Safeway","Safeway","","safeway","ACTIVE","7920 E Chaparral Rd","Scottsdale","AZ","85250","US","America/Phoenix","https://local.safeway.com/safeway/az/scottsdale/7920-e-chaparral-rd.html","10.13","True","True","True","False","85001"
"1207","Safeway","Safeway","","safeway","ACTIVE","2300 W Hwy 89A","Sedona","AZ","86336","US","America/Phoenix","https://local.safeway.com/safeway/az/sedona/2300-w-hwy-89a.html","34.37","True","True","True","False","86001"
"1733","Safeway","Safeway","","safeway","ACTIVE","900 W Deuce Of Clubs","Show Low","AZ","85901","US","America/Phoenix","https://local.safeway.com/safeway/az/show-low/900-w-deuce-of-clubs.html","111.36","True","True","True","False","86004"
"2083","Safeway","Safeway","","safeway","ACTIVE","2190 E Fry Blvd","Sierra Vista","AZ","85635","US","America/Phoenix","https://local.safeway.com/safeway/az/sierra-vista/2190-e-fry-blvd.html","4.53","True","True","True","False","85635"
"2076","Safeway","Safeway","","safeway","ACTIVE","203 S Mountain Ave","Springerville","AZ","85938","US","America/Phoenix","https://local.safeway.com/safeway/az/springerville/203-s-mountain-ave.html","48.4","True","True","True","False","85901"
"236","Safeway","Safeway","","safeway","ACTIVE","10926 W Bell Rd","Sun City","AZ","85351","US","America/Phoenix","https://local.safeway.com/safeway/az/sun-city/10926-w-bell-rd.html","152.49","True","True","True","False","85364"
"2054","Safeway","Safeway","","safeway","ACTIVE","13503 Camino Del Sol","Sun City West","AZ","85375","US","America/Phoenix","https://local.safeway.com/safeway/az/sun-city-west/13503-camino-del-sol.html","149.94","True","True","True","False","85364"
"2699","Safeway","Safeway","","safeway","ACTIVE","13828 W Waddell Rd","Surprise","AZ","85379","US","America/Phoenix","https://local.safeway.com/safeway/az/surprise/13828-w-waddell-rd.html","148.28","True","True","True","False","85364"
"1997","Safeway","Safeway","","safeway","ACTIVE","17049 W Bell Rd","Surprise","AZ","85374","US","America/Phoenix","https://local.safeway.com/safeway/az/surprise/17049-w-bell-rd.html","145.51","True","True","True","False","85364"
"48","Safeway","Safeway","","safeway","ACTIVE","17230 W Peoria","Surprise","AZ","85388","US","America/Phoenix","https://local.safeway.com/safeway/az/surprise/17230-w-peoria.html","143.69","True","True","True","False","85364"
"1535","Safeway","Safeway","","safeway","ACTIVE","1515 E Elliot Rd","Tempe","AZ","85284","US","America/Phoenix","https://local.safeway.com/safeway/az/tempe/1515-e-elliot-rd.html","11.46","True","True","True","False","85001"
"1487","Safeway","Safeway","","safeway","ACTIVE","926 E Broadway Rd","Tempe","AZ","85282","US","America/Phoenix","https://local.safeway.com/safeway/az/tempe/926-e-broadway-rd.html","8.84","True","True","True","False","85001"
"2648","Safeway","Safeway","","safeway","ACTIVE","2125 W Hwy 70","Thatcher","AZ","85552","US","America/Phoenix","https://local.safeway.com/safeway/az/thatcher/2125-w-hwy-70.html","33.77","True","True","True","False","85643"
"3322","Safeway","Safeway","","safeway","ACTIVE","10380 E Broadway Blvd","Tucson","AZ","85748","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/10380-e-broadway-blvd.html","54.61","True","True","True","False","85635"
"255","Safeway","Safeway","","safeway","ACTIVE","1551 W St Marys Rd","Tucson","AZ","85745","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/1551-w-st-marys-rd.html","63.91","True","True","True","False","85635"
"2060","Safeway","Safeway","","safeway","ACTIVE","1767 E Prince Rd","Tucson","AZ","85719","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/1767-e-prince-rd.html","84.05","True","True","True","False","85603"
"1684","Safeway","Safeway","","safeway","ACTIVE","1940 E Broadway Blvd","Tucson","AZ","85719","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/1940-e-broadway-blvd.html","61.24","True","True","True","False","85635"
"1983","Safeway","Safeway","","safeway","ACTIVE","2140 W Grant Rd","Tucson","AZ","85745","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/2140-w-grant-rd.html","37.78","True","True","True","False","85602"
"267","Safeway","Safeway","","safeway","ACTIVE","2940 W Valencia Rd","Tucson","AZ","85746","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/2940-w-valencia-rd.html","61.14","True","True","True","False","85635"
"250","Safeway","Safeway","","safeway","ACTIVE","4752 E Sunrise Dr","Tucson","AZ","85718","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/4752-e-sunrise-dr.html","63.72","True","True","True","False","85635"
"1874","Safeway","Safeway","","safeway","ACTIVE","6360 E Golf Links Rd","Tucson","AZ","85730","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/6360-e-golf-links-rd.html","56.23","True","True","True","False","85635"
"1255","Safeway","Safeway","","safeway","ACTIVE","7110 N Oracle Rd","Tucson","AZ","85704","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/7110-n-oracle-rd.html","37.17","True","True","True","False","85602"
"1988","Safeway","Safeway","","safeway","ACTIVE","7177 E Tanque Verde Rd","Tucson","AZ","85715","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/7177-e-tanque-verde-rd.html","58.82","True","True","True","False","85635"
"1986","Safeway","Safeway","","safeway","ACTIVE","9050 E Valencia Rd","Tucson","AZ","85747","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/9050-e-valencia-rd.html","50.29","True","True","True","False","85635"
"1749","Safeway","Safeway","","safeway","ACTIVE","9100 N Silverbell Rd","Tucson","AZ","85743","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/9100-n-silverbell-rd.html","13.87","True","True","True","False","85719"
"1984","Safeway","Safeway","","safeway","ACTIVE","9125 E Tanque Verde","Tucson","AZ","85749","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/9125-e-tanque-verde.html","57.7","True","True","True","False","85635"
"1989","Safeway","Safeway","","safeway","ACTIVE","9460 E Golf Links Rd","Tucson","AZ","85730","US","America/Phoenix","https://local.safeway.com/safeway/az/tucson/9460-e-golf-links-rd.html","53.74","True","True","True","False","85635"
"2809","Safeway","Safeway","","safeway","ACTIVE","13380 E Mary Ann Cleveland Way","Vail","AZ","85641","US","America/Phoenix","https://local.safeway.com/safeway/az/vail/13380-e-mary-ann-cleveland-way.html","43.26","True","True","True","False","85635"
"1584","Safeway","Safeway","","safeway","ACTIVE","1999 W Wickenburg Way","Wickenburg","AZ","85390","US","America/Phoenix","https://local.safeway.com/safeway/az/wickenburg/1999-w-wickenburg-way.html","140.34","True","True","True","False","85364"
"272","Safeway","Safeway","","safeway","ACTIVE","650 N Bisbee Ave","Willcox","AZ","85643","US","America/Phoenix","https://local.safeway.com/safeway/az/willcox/650-n-bisbee-ave.html","51.44","True","True","True","False","85635"
"1639","Safeway","Safeway","","safeway","ACTIVE","637 W Route 66","Williams","AZ","86046","US","America/Phoenix","https://local.safeway.com/safeway/az/williams/637-w-route-66.html","25.64","True","True","True","False","86001"
"239","Safeway","Safeway","","safeway","ACTIVE","1601 N Park Dr","Winslow","AZ","86047","US","America/Phoenix","https://local.safeway.com/safeway/az/winslow/1601-n-park-dr.html","64.06","True","True","False","False","86001"
"2543","Albertsons","Albertsons","","albertsons","","2400 W Commonwealth Ave","Alhambra","CA","91803","US","America/Los_Angeles","https://local.albertsons.com/ca/alhambra/2400-w-commonwealth-ave.html","8.7","True","True","True","False","91001"
"704","Albertsons","Albertsons","","albertsons","","2955 Alpine Blvd","Alpine","CA","91901","US","America/Los_Angeles","https://local.albertsons.com/ca/alpine/2955-alpine-blvd.html","68.87","True","True","True","False","92231"
"194","Albertsons","Albertsons","","albertsons","","810 S State College Blvd","Anaheim","CA","92806","US","America/Los_Angeles","https://local.albertsons.com/ca/anaheim/810-s-state-college-blvd.html","7.18","True","True","True","False","90620"
"3513","Albertsons","Albertsons","","albertsons","","20261 Hwy 18","Apple Valley","CA","92307","US","America/Los_Angeles","https://local.albertsons.com/ca/apple-valley/20261-hwy-18.html","27.44","True","True","True","False","92346"
"561","Albertsons","Albertsons","","albertsons","","298 E Live Oak Ave","Arcadia","CA","91006","US","America/Los_Angeles","https://local.albertsons.com/ca/arcadia/298-e-live-oak-ave.html","9.16","True","True","True","False","91001"
"377","Albertsons","Albertsons","","albertsons","","13045 Rosedale Hwy","Bakersfield","CA","93314","US","America/Los_Angeles","https://local.albertsons.com/ca/bakersfield/13045-rosedale-hwy.html","82.42","True","True","True","False","93401"
"336","Albertsons","Albertsons","","albertsons","","1520 Brundage Ln","Bakersfield","CA","93304","US","America/Los_Angeles","https://local.albertsons.com/ca/bakersfield/1520-brundage-ln.html","73.12","True","True","True","False","93230"
"358","Albertsons","Albertsons","","albertsons","","2691 Mt Vernon Ave","Bakersfield","CA","93306","US","America/Los_Angeles","https://local.albertsons.com/ca/bakersfield/2691-mt-vernon-ave.html","72.22","True","True","True","False","93230"
"3129","Albertsons","Albertsons","","albertsons","","3500 Panama Ln","Bakersfield","CA","93313","US","America/Los_Angeles","https://local.albertsons.com/ca/bakersfield/3500-panama-ln.html","76.16","True","True","True","False","93230"
"1398","Albertsons","Albertsons","","albertsons","","6045 Coffee Rd","Bakersfield","CA","93308","US","America/Los_Angeles","https://local.albertsons.com/ca/bakersfield/6045-coffee-rd.html","67.58","True","True","True","False","93230"
"3364","Albertsons","Albertsons","","albertsons","","7900 White Ln","Bakersfield","CA","93309","US","America/Los_Angeles","https://local.albertsons.com/ca/bakersfield/7900-white-ln.html","73.55","True","True","True","False","93230"
"3172","Albertsons","Albertsons","","albertsons","","8200 E Stockdale Hwy","Bakersfield","CA","93311","US","America/Los_Angeles","https://local.albertsons.com/ca/bakersfield/8200-e-stockdale-hwy.html","71.16","True","True","True","False","93230"
"3512","Albertsons","Albertsons","","albertsons","","300 S Highland Springs Ave #7","Banning","CA","92220","US","America/Los_Angeles","https://local.albertsons.com/ca/banning/300-s-highland-springs-ave-7.html","20.68","True","True","True","False","92346"
"3587","Albertsons","Albertsons","","albertsons","","840 E Hobson Way","Blythe","CA","92225","US","America/Los_Angeles","https://local.albertsons.com/ca/blythe/840-e-hobson-way.html","82.96","True","True","True","False","92243"
"2141","Albertsons","Albertsons","","albertsons","","2500 E Imperial Hwy","Brea","CA","92821","US","America/Los_Angeles","https://local.albertsons.com/ca/brea/2500-e-imperial-hwy.html","8.71","True","True","True","False","91709"
"3324","Albertsons","Albertsons","","albertsons","","222 E Hwy 246","Buellton","CA","93427","US","America/Los_Angeles","https://local.albertsons.com/ca/buellton/222-e-hwy-246.html","49.72","True","True","True","False","93401"
"1105","Albertsons","Albertsons","","albertsons","","8880 Valley View St","Buena Park","CA","90620","US","America/Los_Angeles","https://local.albertsons.com/ca/buena-park/8880-valley-view-st.html","1.03","True","True","True","False","90620"
"1335","Albertsons","Albertsons","","albertsons","","26521 Agoura Rd","Calabasas","CA","91302","US","America/Los_Angeles","https://local.albertsons.com/ca/calabasas/26521-agoura-rd.html","14.71","True","True","True","False","93021"
"355","Albertsons","Albertsons","","albertsons","","1018 Casitas Pass Rd","Carpinteria","CA","93013","US","America/Los_Angeles","https://local.albertsons.com/ca/carpinteria/1018-casitas-pass-rd.html","80.49","True","True","True","False","93433"
"3859","Albertsons","Albertsons","","albertsons","","200 E Sepulveda Blvd","Carson","CA","90745","US","America/Los_Angeles","https://local.albertsons.com/ca/carson/200-e-sepulveda-blvd.html","8.66","True","True","True","False","90250"
"524","Albertsons","Albertsons","","albertsons","","12013 Central Ave","Chino","CA","91710","US","America/Los_Angeles","https://local.albertsons.com/ca/chino/12013-central-ave.html","8.14","True","True","True","False","91701"
"3592","Albertsons","Albertsons","","albertsons","","15970 Los Serranos Country Club Dr","Chino Hills","CA","91709","US","America/Los_Angeles","https://local.albertsons.com/ca/chino-hills/15970-los-serranos-country-club-dr.html","12.92","True","True","True","False","91701"
"2515","Albertsons","Albertsons","","albertsons","","3255 Grand Ave","Chino Hills","CA","91709","US","America/Los_Angeles","https://local.albertsons.com/ca/chino-hills/3255-grand-ave.html","11.6","True","True","True","False","91701"
"757","Albertsons","Albertsons","","albertsons","","720 3rd Ave","Chula Vista","CA","91910","US","America/Los_Angeles","https://local.albertsons.com/ca/chula-vista/720-3rd-ave.html","1.17","True","True","True","False","91910"
"728","Albertsons","Albertsons","","albertsons","","260 W Foothill Pkwy","Corona","CA","92882","US","America/Los_Angeles","https://local.albertsons.com/ca/corona/260-w-foothill-pkwy.html","13.25","True","True","True","False","91761"
"1641","Albertsons","Albertsons","","albertsons","","7070 Archibald Ave","Corona","CA","92880","US","America/Los_Angeles","https://local.albertsons.com/ca/corona/7070-archibald-ave.html","12.25","True","True","True","False","91701"
"2558","Albertsons","Albertsons","","albertsons","","33601 Del Obispo St","Dana Point","CA","92629","US","America/Los_Angeles","https://local.albertsons.com/ca/dana-point/33601-del-obispo-st.html","0.98","True","True","True","False","92629"
"3554","Albertsons","Albertsons","","albertsons","","1235 S Diamond Bar Blvd","Diamond Bar","CA","91765","US","America/Los_Angeles","https://local.albertsons.com/ca/diamond-bar/1235-s-diamond-bar-blvd.html","13.19","True","True","True","False","91010"
"140","Albertsons","Albertsons","","albertsons","","7676 Firestone Blvd","Downey","CA","90241","US","America/Los_Angeles","https://local.albertsons.com/ca/downey/7676-firestone-blvd.html","6.11","True","True","True","False","90001"
